Optimization started at 2023-03-30 20:07:03.913549
--------------------------------
Loading column definition...
Checking column definition...
Loading data...
Dropping columns / rows...
Checking for NA values...
Setting data types...
Dropping columns / rows...
Encoding data...
	Updated column definition:
		id: REAL_VALUED (ID)
		time: DATE (TIME)
		gl: REAL_VALUED (TARGET)
		gender: REAL_VALUED (STATIC_INPUT)
		age: REAL_VALUED (STATIC_INPUT)
		BMI: REAL_VALUED (STATIC_INPUT)
		glycaemia: REAL_VALUED (STATIC_INPUT)
		HbA1c: REAL_VALUED (STATIC_INPUT)
		follow.up: REAL_VALUED (STATIC_INPUT)
		T2DM: REAL_VALUED (STATIC_INPUT)
		time_year: REAL_VALUED (KNOWN_INPUT)
		time_month: REAL_VALUED (KNOWN_INPUT)
		time_day: REAL_VALUED (KNOWN_INPUT)
		time_hour: REAL_VALUED (KNOWN_INPUT)
		time_minute: REAL_VALUED (KNOWN_INPUT)
Interpolating data...
	Dropped segments: 63
	Extracted segments: 205
	Interpolated values: 241
	Percent of values interpolated: 0.22%
Splitting data...
	Train: 72275 (45.89%)
	Val: 35713 (22.68%)
	Test: 38253 (24.29%)
	Test OOD: 11242 (7.14%)
Scaling data...
	No scaling applied
Data formatting complete.
--------------------------------
Current value: 8.78915023803711, Current params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.011519432067871, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 896, 'num_enc_layers': 1, 'num_dec_layers': 2}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.972065925598145, Current params: {'in_len': 108, 'max_samples_per_ts': 200, 'd_model': 512, 'n_heads': 12, 'd_fcn': 896, 'num_enc_layers': 4, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 12.644122123718262, Current params: {'in_len': 144, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 4, 'd_fcn': 2048, 'num_enc_layers': 4, 'num_dec_layers': 2}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 11.707011222839355, Current params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 4, 'd_fcn': 512, 'num_enc_layers': 3, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.602306365966797, Current params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 8, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 2}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 11.620599746704102, Current params: {'in_len': 108, 'max_samples_per_ts': 100, 'd_model': 512, 'n_heads': 4, 'd_fcn': 1280, 'num_enc_layers': 3, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.551549911499023, Current params: {'in_len': 120, 'max_samples_per_ts': 200, 'd_model': 512, 'n_heads': 8, 'd_fcn': 768, 'num_enc_layers': 1, 'num_dec_layers': 3}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.070752143859863, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 8, 'd_fcn': 1152, 'num_enc_layers': 1, 'num_dec_layers': 2}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 10.869068145751953, Current params: {'in_len': 144, 'max_samples_per_ts': 200, 'd_model': 384, 'n_heads': 12, 'd_fcn': 768, 'num_enc_layers': 3, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 11.683378219604492, Current params: {'in_len': 108, 'max_samples_per_ts': 50, 'd_model': 512, 'n_heads': 4, 'd_fcn': 512, 'num_enc_layers': 2, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 10.155539512634277, Current params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 8, 'd_fcn': 1280, 'num_enc_layers': 1, 'num_dec_layers': 3}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 12.720629692077637, Current params: {'in_len': 132, 'max_samples_per_ts': 100, 'd_model': 512, 'n_heads': 12, 'd_fcn': 768, 'num_enc_layers': 2, 'num_dec_layers': 2}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.424080848693848, Current params: {'in_len': 120, 'max_samples_per_ts': 200, 'd_model': 384, 'n_heads': 8, 'd_fcn': 1024, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 8.989760398864746, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 2}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.274392127990723, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 2}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 8.876564979553223, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 11.317008972167969, Current params: {'in_len': 108, 'max_samples_per_ts': 100, 'd_model': 512, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 2, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.083150863647461, Current params: {'in_len': 108, 'max_samples_per_ts': 150, 'd_model': 256, 'n_heads': 8, 'd_fcn': 896, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 10.728605270385742, Current params: {'in_len': 96, 'max_samples_per_ts': 200, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 2, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.403515815734863, Current params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 8, 'd_fcn': 1152, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 12.705766677856445, Current params: {'in_len': 108, 'max_samples_per_ts': 100, 'd_model': 512, 'n_heads': 12, 'd_fcn': 768, 'num_enc_layers': 3, 'num_dec_layers': 2}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.334253311157227, Current params: {'in_len': 96, 'max_samples_per_ts': 50, 'd_model': 384, 'n_heads': 4, 'd_fcn': 1408, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.27734088897705, Current params: {'in_len': 120, 'max_samples_per_ts': 200, 'd_model': 512, 'n_heads': 8, 'd_fcn': 1024, 'num_enc_layers': 1, 'num_dec_layers': 3}
Best value: 8.78915023803711, Best params: {'in_len': 120, 'max_samples_per_ts': 150, 'd_model': 512, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 8.596238136291504, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 2}
Best value: 8.596238136291504, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 2}
Current value: 8.406814575195312, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 12.031723976135254, Current params: {'in_len': 108, 'max_samples_per_ts': 100, 'd_model': 256, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 2, 'num_dec_layers': 2}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.158308029174805, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 8, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 10.96481990814209, Current params: {'in_len': 108, 'max_samples_per_ts': 200, 'd_model': 384, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 2, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.194581985473633, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 256, 'n_heads': 12, 'd_fcn': 768, 'num_enc_layers': 1, 'num_dec_layers': 4}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 12.728215217590332, Current params: {'in_len': 132, 'max_samples_per_ts': 200, 'd_model': 384, 'n_heads': 12, 'd_fcn': 896, 'num_enc_layers': 2, 'num_dec_layers': 2}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.527621269226074, Current params: {'in_len': 108, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 8, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 3}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 11.665088653564453, Current params: {'in_len': 132, 'max_samples_per_ts': 100, 'd_model': 384, 'n_heads': 12, 'd_fcn': 1792, 'num_enc_layers': 2, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.295370101928711, Current params: {'in_len': 96, 'max_samples_per_ts': 200, 'd_model': 256, 'n_heads': 12, 'd_fcn': 1024, 'num_enc_layers': 1, 'num_dec_layers': 2}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 8.750879287719727, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 8.72308349609375, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.078843116760254, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.11467170715332, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 768, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 8.87267017364502, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 896, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 10.398336410522461, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 640, 'num_enc_layers': 4, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 9.599637031555176, Current params: {'in_len': 144, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 8.997767448425293, Current params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 768, 'num_enc_layers': 1, 'num_dec_layers': 2}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
Current value: 10.127811431884766, Current params: {'in_len': 96, 'max_samples_per_ts': 100, 'd_model': 384, 'n_heads': 12, 'd_fcn': 896, 'num_enc_layers': 2, 'num_dec_layers': 1}
Best value: 8.406814575195312, Best params: {'in_len': 96, 'max_samples_per_ts': 150, 'd_model': 384, 'n_heads': 12, 'd_fcn': 512, 'num_enc_layers': 1, 'num_dec_layers': 1}
--------------------------------
Loading column definition...
Checking column definition...
Loading data...
Dropping columns / rows...
Checking for NA values...
Setting data types...
Dropping columns / rows...
Encoding data...
	Updated column definition:
		id: REAL_VALUED (ID)
		time: DATE (TIME)
		gl: REAL_VALUED (TARGET)
		gender: REAL_VALUED (STATIC_INPUT)
		age: REAL_VALUED (STATIC_INPUT)
		BMI: REAL_VALUED (STATIC_INPUT)
		glycaemia: REAL_VALUED (STATIC_INPUT)
		HbA1c: REAL_VALUED (STATIC_INPUT)
		follow.up: REAL_VALUED (STATIC_INPUT)
		T2DM: REAL_VALUED (STATIC_INPUT)
		time_year: REAL_VALUED (KNOWN_INPUT)
		time_month: REAL_VALUED (KNOWN_INPUT)
		time_day: REAL_VALUED (KNOWN_INPUT)
		time_hour: REAL_VALUED (KNOWN_INPUT)
		time_minute: REAL_VALUED (KNOWN_INPUT)
Interpolating data...
	Dropped segments: 63
	Extracted segments: 205
	Interpolated values: 241
	Percent of values interpolated: 0.22%
Splitting data...
	Train: 72275 (45.89%)
	Val: 35713 (22.68%)
	Test: 38253 (24.29%)
	Test OOD: 11242 (7.14%)
Scaling data...
	No scaling applied
Data formatting complete.
--------------------------------
	Train: 72152 (45.77%)
	Val: 35929 (22.79%)
	Test: 38024 (24.12%)
	Test OOD: 11522 (7.31%)
	No scaling applied
		Model Seed: 10 Seed: 1 ID mean of (MSE, MAE): [153.88432    8.467807]
		Model Seed: 10 Seed: 1 OOD mean of (MSE, MAE) stats: [133.70961     7.7994986]
		Model Seed: 10 Seed: 1 ID median of (MSE, MAE): [55.75432    6.4886627]
		Model Seed: 10 Seed: 1 OOD median of (MSE, MAE) stats: [42.25599    5.7002554]
		Model Seed: 10 Seed: 1 ID likelihoods: -1.2657841444015503
		Model Seed: 10 Seed: 1 OOD likelihoods: -1.6798632144927979
		Model Seed: 10 Seed: 1 ID calibration errors: [0.23907527 0.14509701 0.07963405 0.03776026 0.01668783 0.01371608
 0.0180722  0.02658783 0.03522388 0.04115551 0.04495873 0.04845019]
		Model Seed: 10 Seed: 1 OOD calibration errors: [0.33942094 0.24605503 0.167698   0.11769081 0.07735316 0.04909587
 0.03403851 0.02294574 0.0152857  0.01305645 0.01073329 0.01040133]
	Train: 72134 (45.80%)
	Val: 35684 (22.66%)
	Test: 38037 (24.15%)
	Test OOD: 11628 (7.38%)
	No scaling applied
		Model Seed: 10 Seed: 2 ID mean of (MSE, MAE): [157.14279    8.642867]
		Model Seed: 10 Seed: 2 OOD mean of (MSE, MAE) stats: [136.14693    8.274561]
		Model Seed: 10 Seed: 2 ID median of (MSE, MAE): [59.394    6.64465]
		Model Seed: 10 Seed: 2 OOD median of (MSE, MAE) stats: [50.53001   6.300876]
		Model Seed: 10 Seed: 2 ID likelihoods: -0.8258513808250427
		Model Seed: 10 Seed: 2 OOD likelihoods: -1.4988735914230347
		Model Seed: 10 Seed: 2 ID calibration errors: [0.387404   0.29379772 0.18139786 0.09383063 0.03706748 0.00550659
 0.00936569 0.02386412 0.0470216  0.07651631 0.10137882 0.11643467]
		Model Seed: 10 Seed: 2 OOD calibration errors: [0.49555265 0.40298029 0.28951941 0.20632715 0.14692693 0.08695851
 0.0549179  0.03617931 0.02414678 0.0164344  0.01409165 0.01513982]
	Model Seed: 10 ID mean of (MSE, MAE): [155.51355    8.555337]
	Model Seed: 10 OOD mean of (MSE, MAE): [134.92827    8.037029]
	Model Seed: 10 ID median of (MSE, MAE): [57.574158  6.566656]
	Model Seed: 10 OOD median of (MSE, MAE): [46.392998   6.0005655]
	Model Seed: 10 ID likelihoods: -1.0458177328109741
	Model Seed: 10 OOD likelihoods: -1.5893683433532715
	Model Seed: 10 ID calibration errors: [0.31323963 0.21944736 0.13051596 0.06579544 0.02687766 0.00961133
 0.01371894 0.02522598 0.04112274 0.05883591 0.07316878 0.08244243]
	Model Seed: 10 OOD calibration errors: [0.4174868  0.32451766 0.22860871 0.16200898 0.11214005 0.06802719
 0.04447821 0.02956252 0.01971624 0.01474542 0.01241247 0.01277058]
	Train: 72152 (45.77%)
	Val: 35929 (22.79%)
	Test: 38024 (24.12%)
	Test OOD: 11522 (7.31%)
	No scaling applied
		Model Seed: 11 Seed: 1 ID mean of (MSE, MAE): [152.10901    8.344055]
		Model Seed: 11 Seed: 1 OOD mean of (MSE, MAE) stats: [126.57007     7.5681376]
		Model Seed: 11 Seed: 1 ID median of (MSE, MAE): [54.461037   6.3378553]
		Model Seed: 11 Seed: 1 OOD median of (MSE, MAE) stats: [41.97811    5.6054077]
		Model Seed: 11 Seed: 1 ID likelihoods: -1.3523584604263306
		Model Seed: 11 Seed: 1 OOD likelihoods: -1.498209834098816
		Model Seed: 11 Seed: 1 ID calibration errors: [0.27767359 0.19170836 0.10277307 0.04412774 0.01703069 0.00707329
 0.01105885 0.01928092 0.03020347 0.04287921 0.05386995 0.06238468]
		Model Seed: 11 Seed: 1 OOD calibration errors: [0.32525698 0.23554729 0.13964026 0.07849545 0.04158748 0.02178117
 0.01004417 0.00548948 0.00535612 0.00807568 0.01138902 0.01502251]
	Train: 72134 (45.80%)
	Val: 35684 (22.66%)
	Test: 38037 (24.15%)
	Test OOD: 11628 (7.38%)
	No scaling applied
		Model Seed: 11 Seed: 2 ID mean of (MSE, MAE): [162.8314     9.000388]
		Model Seed: 11 Seed: 2 OOD mean of (MSE, MAE) stats: [135.61052   8.26243]
		Model Seed: 11 Seed: 2 ID median of (MSE, MAE): [73.84305   7.385121]
		Model Seed: 11 Seed: 2 OOD median of (MSE, MAE) stats: [62.840324  6.795644]
		Model Seed: 11 Seed: 2 ID likelihoods: -1.0359036922454834
